product_id,handle,title,status,vendor,collections,variant_ids,skus
4417256652896,12v-led-150w-universal-regulated-led-transformer,DC 12V 150W 12.5A IP20 LED Driver Transformer Power Supply ~6431,ACTIVE,LEDSone,recommended-products-seguno|constant-voltage-transformer|dc-12v-transformer|led-transformers|new-arrivals|new-collection|sale|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|dc-12v-driver|top-selling-transformers|best-offers-products|all-transformers|all_products|power-supply|ip-20-transformers|under-25|all-products-1|top-picks|best-deals|glow-mode-on-1|modern-classic-home|modern-stylish-lights-for-every-room|top-products|for-shopify-performance-tracking|premium-lighting|ip20-led-power-supplies|ip20-led-power-supplies-1|best-sellers|industrial-lighting|energy-efficient-lighting-collection-modern|led-drivers-led-modules,31497526706272,12IP20150
4417256849504,dc12v-180w-ip20-universal-regulated-switching-led-transformer,12V 180W LED Transformer 15A AC to DC Switching Power Supply~3338,ACTIVE,LEDSone,recommended-products-seguno|constant-voltage-transformer|dc-12v-transformer|led-transformers|new-arrivals|new-collection|sale|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|top-deals|dc-12v-driver|best-offers-products|all_products|power-supply|ip-20-transformers|under-25|all-products-1|stylish-lighting-fixtures|luxury-lighting-collection|hot-picks|modern-home-lights|shining-radiance|ninc-products|top-products|for-shopify-performance-tracking|ip20-led-power-supplies|ip20-led-power-supplies-1,31497526837344,12IP20180
4417256882272,12v-200w-led-power-supply,LED Transformer 12V DC 200W Slimline Industrial Power Supply~3337,ACTIVE,LEDSone,recommended-products-seguno|constant-voltage-transformer|dc-12v-transformer|led-transformers|new-arrivals|new-collection|sale|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|top-deals|best-offers-products|all-transformers|all_products|power-supply|ip-20-transformers|under-25|all-products-1|top-products|for-shopify-performance-tracking|lighting-accessories|led-drivers-led-modules,31497526935648,12IP20200
4417256980576,dc12v-240w-ip20-universal-regulated-switching-led-transformer,12V 240W LED Transformer 20A AC to DC Switching Power Supply~3336,ACTIVE,LEDSone,power-supply|ip-20-transformers|all-products-1|best-deals|hot-picks|modern-home-lights|shining-radiance|power-converter|for-shopify-performance-tracking|ip20-led-power-supplies|ip20-led-power-supplies-1,31497527132256,12IP20240
4417257013344,dc12v-300w-ip20-universal-regulated-switching-led-transformer,AC 100/240V to DC12V 300W Regulated Switching Power Supply Driver~3335,ACTIVE,LEDSone,recommended-products-seguno|constant-voltage-transformer|dc-12v-transformer|led-transformers|new-arrivals|new-collection|catalog_transformers|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|all-transformers|all_products|power-supply|ip-20-transformers|all-products-1|best-deals|glow-mode-on-1|luminous-deals|home-lighting-sale-uk|luminous-deals-glow-up-your-savings|top-products|for-shopify-performance-tracking|premium-lighting|ip20-led-power-supplies|ip20-led-power-supplies-1|best-sellers|top-sellers-best-industrial-lighting|industrial-lighting|energy-efficient-lighting-collection-modern|led-drivers-led-modules,31497527165024,12IP20300
4417257078880,ip67-waterproof-dc-24v-150w-led-driver-led-power-supply-transformer,Industrial 24V 150W LED Driver Transformer IP67 Waterproof Enclosed~3334,ACTIVE,LEDSone,recommended-products-seguno|constant-voltage-transformer|dc-24v-transformer|led-transformers|new-arrivals|new-collection|waterproof-transformers|sale|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|top-deals|top-sell-2021|top-selling-transformers|best-offers-products|all-transformers|best-products-24-s|slow-move|all_products|power-supply|all-products-1|most-popular-trending-products|top-picks|transformers-led-bulbs-collection|top-products|for-shopify-performance-tracking|ip67-waterproof-led-drivers|industrial-vintage-lighting|retro-vintage-pendant-collection|led-drivers-led-modules,31497527230560,24IP67150
4417257177184,3w-280mamp-dc-8-11v-compact-constant-current-led-driver,3W Constant Current LED Driver 280mA DC 8–11V Power Supply~3333,ACTIVE,LEDSone,recommended-products-seguno|constant-current-transformer|led-transformers|new-arrivals|new-collection|sale|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|top-deals|best-offers-products|all-transformers|all_products|bsell-06|power-supply|under-25|all-products-1|hot-picks|home-lighting-sale-uk|top-products|lights-parts|for-shopify-performance-tracking|led-drivers-led-modules|commercial-lighting-for-restaurants-uk,54864082338178|54864082370946|54864082403714,CCBC3|CCBC32PK|CCBC33PK
4417257209952,dc12v-60w-ip20-mini-universal-regulated-switching-led-transformer,12V 60W LED Transformer 5A Switching Power Supply AC to DC~3332,ACTIVE,LEDSone,recommended-products-seguno|constant-voltage-transformer|dc-12v-transformer|led-transformers|new-arrivals|new-collection|slim-transfomers|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|dc-12v-driver|all_products|power-supply|under-25|all-products-1|top-products|for-shopify-performance-tracking|lighting-collection|lighting-products,31497527361632,12MIP2060
4417257308256,dc12v-80w-ip20-mini-universal-regulated-switching-led-transformer,DC12V 80W IP20 Mini Universal 6.6A Switching LED Transformer~3331,ACTIVE,LEDSone,recommended-products-seguno|constant-voltage-transformer|dc-12v-transformer|led-transformers|new-arrivals|new-collection|slim-transfomers|sale|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|top-deals|dc-12v-driver|best-offers-products|all-transformers|all_products|power-supply|under-25|all-products-1|best-deals|glow-mode-on-1|shop-lighting|top-products|for-shopify-performance-tracking|premium-lighting|ip20-led-power-supplies|ip20-led-power-supplies-1|best-sellers|industrial-lighting|energy-efficient-lighting-collection-modern|led-drivers-led-modules,31497527558240,12MIP2080
4417257373792,dc12v-100w-ip20-mini-universal-regulated-switching-led-transformer,100W Universal LED Power Supply Transformer 12V DC Led Transformer~3330,ACTIVE,LEDSone,recommended-products-seguno|constant-voltage-transformer|dc-12v-transformer|led-transformers|new-arrivals|new-collection|slim-transfomers|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|dc-12v-driver|all-transformers|all_products|power-supply|under-25|all-products-1|best-deals|hot-picks|modern-home-lights|top-products|lights-parts|power-converter|for-shopify-performance-tracking|ip20-led-power-supplies|ip20-led-power-supplies-1|led-drivers-led-modules|commercial-lighting-for-restaurants-uk,31497527623776,12MIP20100
4417257406560,dc12v-120w-ip20-mini-universal-regulated-switching-led-transformer,"Mini IP20 12V LED Transformer 120W, Universal Input (Indoor)~3329",ACTIVE,LEDSone,power-supply|all-products-1|best-deals|modern-classic-home|modern-stylish-lights-for-every-room|for-shopify-performance-tracking|ip20-led-power-supplies|ip20-led-power-supplies-1|best-sellers|industrial-lighting|led-drivers-led-modules,31497527656544,12MIP20120
4417257439328,dc12v-150w-ip20-mini-universal-regulated-switching-led-transformer,IP20 AC 110/220V to DC12V 150W Mini Switching Power Supply Driver ~3328,ACTIVE,LEDSone,recommended-products-seguno|constant-voltage-transformer|dc-12v-transformer|led-transformers|new-arrivals|new-collection|slim-transfomers|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|avada-email-marketing-best-sellers|dc-12v-driver|top-selling-transformers|all-transformers|all_products|power-supply|under-25|all-products-1|best-deals|glow-mode-on-1|luminous-deals|home-lighting-sale-uk|top-products|for-shopify-performance-tracking|premium-lighting|ip20-led-power-supplies|ip20-led-power-supplies-1|best-sellers|industrial-lighting|energy-efficient-lighting-collection-modern|led-drivers-led-modules,31497527689312,12MIP20150
4417257570400,dc12v-180w-ip20-mini-universal-regulated-switching-led-transformer,DC12V Mini Universal15 Amp Transformer 180W for Led Lights~3327,ACTIVE,LEDSone,recommended-products-seguno|constant-voltage-transformer|dc-12v-transformer|led-transformers|new-arrivals|new-collection|slim-transfomers|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|dc-12v-driver|top-selling-transformers|vendor-products-cable-batch-3|all-transformers|all_products|power-supply|under-25|all-products-1|modern-radiant-lighting|top-products|for-shopify-performance-tracking|ip20-led-power-supplies|ip20-led-power-supplies-1|led-drivers-led-modules,31497527885920,12MIP20180
4417257668704,dc12v-200w-ip20-mini-universal-regulated-switching-led-transformer,Mini 12V LED Transformer Universal for Flexible LED Strips~3326,ACTIVE,LEDSone,recommended-products-seguno|constant-voltage-transformer|dc-12v-transformer|led-transformers|new-arrivals|new-collection|slim-transfomers|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|dc-12v-driver|all-transformers|all_products|power-supply|under-25|all-products-1|best-deals|value-light|hot-picks|shop-lighting|modern-home-lights|top-products|lights-parts|power-converter|for-shopify-performance-tracking|ip20-led-power-supplies|ip20-led-power-supplies-1|led-drivers-led-modules,31497528213600,12MIP20200
4417257701472,dc12v-250w-ip20-mini-universal-regulated-switching-led-transformer,12V 250W Mini LED Transformer 20.8A Switching Power Supply~3325,ACTIVE,LEDSone,recommended-products-seguno|constant-voltage-transformer|dc-12v-transformer|led-transformers|new-arrivals|new-collection|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|dc-12v-driver|all-transformers|all_products|power-supply|under-25|all-products-1|top-products|for-shopify-performance-tracking|industrial-vintage-lighting|led-drivers-led-modules,31497528311904,12MIP20250
4417257734240,dc12v-360w-ip20-mini-universal-regulated-switching-led-transformer,12V 360W Mini LED Transformer AC to DC Power Supply~3324,ACTIVE,LEDSone,recommended-products-seguno|constant-voltage-transformer|dc-12v-transformer|led-transformers|new-arrivals|new-collection|sale|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|top-deals|dc-12v-driver|best-offers-products|all-transformers|all_products|power-supply|under-25|all-products-1|top-products|for-shopify-performance-tracking|industrial-lighting-collection|industrial-lighting|led-drivers-led-modules,31497528344672,12MIP20360
4417257767008,5w-280mamp-dc-14-19v-compact-constant-current-led-driver,5W DC 14-19V 280mAmp LED Driver Constant Current Transformer~3323,ACTIVE,LEDSone,recommended-products-seguno|constant-current-transformer|led-transformers|new-arrivals|new-collection|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|all-transformers|all_products|power-supply|drivers-module|under-25|all-products-1|stylish-lighting-fixtures|top-products|for-shopify-performance-tracking|lighting-accessories|led-drivers-led-modules,31497528442976,CCBC5
4417257799776,7w-280mamp-dc-20-27v-compact-constant-current-led-driver,7W Constant Current LED Driver 280mA DC 20-27V Power Supply~3322,ACTIVE,LEDSone,recommended-products-seguno|constant-current-transformer|led-transformers|new-arrivals|new-collection|sale|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|top-deals|best-offers-products|vendor-products-batch-3|all_products|power-supply|drivers-module|under-25|all-products-1|modern-shine-lighting|luxury-lighting-collection|hot-picks|modern-home-lights|shining-radiance|top-products|for-shopify-performance-tracking,31497528541280,CCBC7
4417257832544,9w-280mamp-dc-25-34v-compact-constant-current-led-driver,LED Driver DC 9W 25-34V Constant Current Low Voltage LED Transformer ~ 3321,ACTIVE,LEDSone,recommended-products-seguno|constant-current-transformer|led-transformers|new-arrivals|new-collection|sale|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|top-deals|best-offers-products|all-transformers|15-off-1|all_products|power-supply|drivers-module|under-25|all-products-1|luxury-lighting-collection|hot-picks|modern-radiant-lighting|modern-home-lights|shining-radiance|ninc-products|top-products|for-shopify-performance-tracking|led-drivers-led-modules,31497528705120,CCBC9
4417257898080,led-driver-dc-34-46v-12w-power-supply-transformer-quality-constant-driver,12W LED Driver 280mA Constant Current Power Supply 34-46V~ 3320,ACTIVE,LEDSone,recommended-products-seguno|constant-current-transformer|led-transformers|new-arrivals|new-collection|sale|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|top-deals|best-offers-products|15-off-1|all_products|power-supply|drivers-module|under-25|all-products-1|transformers-led-bulbs-collection|top-products|for-shopify-performance-tracking|industrial-lighting-collection|industrial-lighting,31497528836192,CCBC12
4417257930848,18w-280mamp-dc-39v-68v-compact-constant-current-led-driver,DC50-91V 18-24W 280mA LED Light Lamp Driver Adapter Power Supply ~ 3319,ACTIVE,LEDSone,recommended-products-seguno|constant-current-transformer|led-transformers|new-arrivals|new-collection|sale|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|top-deals|best-offers-products|all-transformers|all_products|power-supply|drivers-module|under-25|all-products-1|top-products|for-shopify-performance-tracking|summer-bank-holiday|led-drivers-led-modules,31497528934496,CCBC24
4417257963616,1-3w-300ma-compact-constant-current-led-driver,1-3w DC 3V-12V 300mAmp LED Driver Constant Power Supply~3318,ACTIVE,LEDSone,recommended-products-seguno|constant-current-transformer|led-transformers|new-arrivals|new-collection|sale|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|top-deals|best-offers-products|all-transformers|top-trending-this-week|bselltm|15-off-1|all_products|bsell-06|power-supply|drivers-module|under-25|all-products-1|best-deals|hot-picks|modern-home-lights|radiant-illumination|top-products|lights-parts|power-converter|for-shopify-performance-tracking|summer-bank-holiday|led-drivers-led-modules,31497529032800,CCBKNWE3
4417257996384,50v-91v-power-supply-compact-constant-current,24W LED Driver 30-40V DC Power Supplies ~3317,ACTIVE,LEDSone,recommended-products-seguno|constant-current-transformer|led-transformers|new-arrivals|new-collection|sale|catalog_transformers|capture-15-offer-if-you-order-more-than-50-quantity|globofilter-best-selling-products-index|all-products|transformers|avada-email-marketing-best-sellers|top-deals|best-offers-products|all-transformers|all_products|bsell-06|power-supply|drivers-module|under-25|all-products-1|best-deals|glow-mode-on-1|luminous-deals|home-lighting-sale-uk|top-products|for-shopify-performance-tracking|premium-lighting|best-sellers|top-sellers-best-industrial-lighting|industrial-lighting|energy-efficient-lighting-collection-modern|premium-lighting-products|led-drivers-led-modules,31497529065568,CCGNNSWE24
