page_url,target_keyword,impressions,clicks,ctr_pct,avg_position
https://ledsone.co.uk/nl/blogs/new/how-to-light-a-home-office-to-reduce-eye-strain,,13,0,0,8.6
https://ledsone.co.uk/collections/all-products?filter.p.m.custom.lighting_outlet=9+Way,side view leds,12,0,0,52.5
https://ledsone.co.uk/collections/all/products/3-pack-modern-wall-light-indoor-sconce-lighting-lamp-fixture-with-led-bulb?_pos=2&_fid=a45412100&_ss=c,modern wall sconces,12,0,0,42.2
https://ledsone.co.uk/collections/all/products/burgundy-industrial-metal-easy-fit-curvy-shape-lamp-shade?_pos=5&_fid=d9e6f0deb&_ss=c,burgundy lamp shades,12,0,0,35.8
https://ledsone.co.uk/collections/all?filter.p.m.custom.ceilingrose_type=Rectangle+Shape,rectangle led lights,12,0,0,65.5
https://ledsone.co.uk/collections/catalog_lampshades/spider-pendant,,12,0,0,7.2
https://ledsone.co.uk/collections/conduit-lighting/products/malleable-cast-thread-iron-pipe-conduit-lighting-pipe-fitting?variant=46704616243450,malleable conduit,12,0,0,11.8
https://ledsone.co.uk/collections/hemp-rope-lighting-deals,,12,0,0,10.4
https://ledsone.co.uk/collections/pendant-light-with-switch-on-cord,ceiling light with switch on cord,12,0,0,13.8
https://ledsone.co.uk/collections/plug-in-pendant-light,,12,0,0,12.4
https://ledsone.co.uk/collections/sale,ledsone uk limited,12,0,0,38.8
https://ledsone.co.uk/collections/vintage-bulbs/b22,,12,0,0,9.8
https://ledsone.co.uk/pl-pl/collections/outdoor-wall-lights,new season lighting - outdoor lights,12,0,0,46.2
https://ledsone.co.uk/pl/collections/wall-lights-for-bedroom-lights/wall-lights-for-bedroom-lights,luxury wall lights for the bedroom,12,0,0,53.1
https://ledsone.co.uk/nl/blogs/new/perfect-chandelier-2026-guide,black chandelier light,12,0,0,7.2
https://ledsone.co.uk/collections/all/products/satin-nickel-wall-light-lamp-sconces-living-room-home-decor?_pos=3&_fid=cb0e09ad8&_ss=c,brushed nickel wall sconces,11,0,0,48.8
https://ledsone.co.uk/collections/bsell-06/products/10-pack-industrial-chrome-pendant-light-lamp-holder-ceiling-hanging-light-4253?variant=46647759798522&currency=GBP,pvc hanging light,11,0,0,4.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Round&filter.p.m.custom.lighting_outlet=9+Way&variant=45380374102266,custom y-shape suspended led lighting,11,0,0,55.6
https://ledsone.co.uk/collections/vintage-cables/2core-twisted,,11,0,0,11.5
https://ledsone.co.uk/es/collections/stylish-lights,ledsone,11,0,0,21.1
https://ledsone.co.uk/pl/collections/spider-light/chandeliers-lighting,,11,0,0,14.4
https://ledsone.co.uk/pl/collections/spider-lights-for-cafe-restaurant,,11,0,0,22.4
https://ledsone.co.uk/pl/collections/tiffany-pendant-lights,tiffany none electrical pendants,11,0,0,34.6
https://ledsone.co.uk/blogs/new/how-to-light-a-hallway-and-make-it-stand-out-the-complete-uk-guide,,11,0,0,4.6
https://ledsone.co.uk/collections/all/products/multi-outlet-5-hole-ceiling-rose-black-drop-pendant-120x25mm?_pos=9&_fid=edd9f962c&_ss=c,led drop ceiling lights,10,0,0,57.3
https://ledsone.co.uk/collections/bedroom-lighting/satin-nickel,satin nickel indoor lighting,10,0,0,34.4
https://ledsone.co.uk/collections/bsell-06/products/vintage-e27-base-edison-tubular-bulbs-amber-glass-warm-white-non-dimmable-bulbs-5060?variant=44742211797242&currency=GBP,,10,0,0,12.4
https://ledsone.co.uk/collections/bsell-06/products/vintage-sconce-e27-industrial-edison-wall-lamp-holder?variant=46210000027898&currency=GBP,,10,0,0,5.4
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.ceilingrose_type=Rectangle+Shape&filter.p.m.custom.size=Dia%2F23cm&variant=45380374102266,bespoke rectangle led,10,0,0,74.6
https://ledsone.co.uk/es/collections/rattan-lamp,rattan ceiling lamps,10,0,0,40.3
https://ledsone.co.uk/pl/collections/electric-cable,,10,0,0,24.3
https://ledsone.co.uk/es/blogs/new/popular-colour-options-for-fabric-electrical-cable,cables colores lamparas,10,0,0,27.9
https://ledsone.co.uk/collections/lampshades/living-or-dining-room-lighting,,9,1,11.11,8
https://ledsone.co.uk/collections/shop-lighting,,9,1,11.11,6.2
https://ledsone.co.uk/collections/ceiling-rose-fittings,,9,0,0,18.4
https://ledsone.co.uk/collections/celing-rosre-b,,9,0,0,6.7
https://ledsone.co.uk/collections/multi-outlet-lighting/spider-lights-for-cafe-restaurant,spider lighting,9,0,0,14.8
https://ledsone.co.uk/collections/new-collection/ceiling-rose-brackets,,9,0,0,10
https://ledsone.co.uk/collections/patten-shade-lighting,batten lamp shade,9,0,0,46.7
https://ledsone.co.uk/collections/pendant-lights/pendant-lights,metallic pendant light,9,0,0,30.7
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Dome&variant=45380373840122,ceiling dome,9,0,0,55.1
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.ceilingrose_type=Rectangle+Shape&variant=45380373643514,custom made rectangle led lighting,9,0,0,66.6
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.colour=Cyan+Blue&variant=45380373840122,blue chandelier,9,0,0,43.1
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.colour=Pink&filter.p.m.custom.lighting_outlet=1+Way&variant=45380373610746,pink lighting sale,9,0,0,45.7
https://ledsone.co.uk/es/collections/outdoor-wall-lights,,9,0,0,8.1
https://ledsone.co.uk/nl/collections/spider-light,spider light,9,0,0,6.4
https://ledsone.co.uk/pl-pl/collections/dimmable-led-bulbs/led-bulbs,dimmable e27 led light bulbs,9,0,0,40.3
https://ledsone.co.uk/pl-pl/collections/vintage-fabric-cables,,9,0,0,23.7
https://ledsone.co.uk/pl/collections/wall-lamp-collection-at-affordable-prices,wholesale wall lights,9,0,0,67.3
https://ledsone.co.uk/es/blogs/new/how-to-light-a-home-office-to-reduce-eye-strain,best desk lamp for eye strain,9,0,0,7.7
https://ledsone.co.uk/pl-pl/blogs/new/b22-bayonet-bulbs-explained-your-essential-led-buying-guide,,9,0,0,9.6
https://ledsone.co.uk/pl-pl/collections/led-pixel-lights-and-accessory,,8,2,25.0,10.2
https://ledsone.co.uk/pl-pl/collections/pool-table-lights,pooltable lights,8,1,12.5,13.9
https://ledsone.co.uk/collections/all/e27-holders,,8,0,0,16.9
https://ledsone.co.uk/collections/bsell-06/products/ceramic-porcelain-es-e27-vintage-edison-screw-heat-bulb-high-temperature-ceramic-socket?variant=40321697349793&currency=GBP,,8,0,0,5.8
https://ledsone.co.uk/collections/ceiling-lights-for-kitchen-lights,metal kitchen lights,8,0,0,17
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.colour=Green&filter.p.m.custom.core=Pendant+light&filter.p.m.custom.model=Shade+Pendant&variant=45380373807354,colourful light pendants,8,0,0,70.8
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.led_wattage=60W&filter.p.m.custom.lighting_outlet=9+Way&variant=45380374102266,bespoke y shape led,8,0,0,74.6
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.size=Dia%2F15cm&filter.p.m.custom.style=Industrial&variant=45380373676282,ceiling light 15,8,0,0,64.4
https://ledsone.co.uk/collections/rose-gold-lighting/kitchen-lighting,,8,0,0,11.8
https://ledsone.co.uk/nl/collections/bedroom-lighting/pipe-light-fixture,light fixture,8,0,0,16.9
https://ledsone.co.uk/pl-pl/collections/pendant-holder,,8,0,0,10
https://ledsone.co.uk/pl/collections/all/ceramic-bakelight-holders,,8,0,0,35.9
https://ledsone.co.uk/pl/collections/vintage-bulbs/bulbpack,,8,0,0,10.4
https://ledsone.co.uk/pl/collections/wire-connectors,,8,0,0,9.8
https://ledsone.co.uk/nl/blogs/new/how-to-select-your-perfect-wall-lights-in-2026,,8,0,0,5.6
https://ledsone.co.uk/pl-pl/blogs/new/best-heavy-duty-hanging-chains-for-plants-ceiling-lights-in-the-uk-1,,8,0,0,7
https://ledsone.co.uk/collections/3core-round/uk-free-shipping,,7,0,0,9.7
https://ledsone.co.uk/collections/all/products/moroccan-style-mosaic-glass-pendant-light-4991?_pos=8&_fid=62b14c2bc&_ss=c,moroccan style light,7,0,0,43.1
https://ledsone.co.uk/collections/ceiling-lights-for-flash-lights/bedroom-lighting,,7,0,0,9.6
https://ledsone.co.uk/collections/diy-lighting,diy led,7,0,0,37.4
https://ledsone.co.uk/collections/easy-fit-shades/easy-fit-metal-shade,,7,0,0,5.6
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.ceilingrose_type=Rectangle+Shape&filter.p.m.custom.colour=Multi+colour&filter.p.m.custom.size=Dia%2F16cm&variant=45380373807354,custom rectangle suspended led lighting,7,0,0,44.9
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.ceilingrose_type=Round+Shape&variant=45380373872890,custom made round lights,7,0,0,61.6
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.core=Ceiling+Light&filter.p.m.custom.model=Trendy+Pendant+light&filter.p.m.custom.wattage=Max+60W&variant=45380374102266,adjustable height ceiling light,7,0,0,61.1
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.core=Ceiling+Light&variant=45380374102266,cct adjustable pendant lights,7,0,0,68.3
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.led_wattage=4W&filter.p.m.custom.lighting_outlet=4+Way&filter.p.m.custom.size=Dia%2F40cm&variant=45380373807354,4 light pendant,7,0,0,55.7
https://ledsone.co.uk/collections/pendant-lightss,,7,0,0,7
https://ledsone.co.uk/collections/radiant-illumination,,7,0,0,4.4
https://ledsone.co.uk/es/collections/plugin-lighting,ledsone,7,0,0,3.7
https://ledsone.co.uk/es/collections/super-deal,ledsone,7,0,0,12
https://ledsone.co.uk/nl/collections/commercial-lighting-for-restaurants-uk,,7,0,0,31.6
https://ledsone.co.uk/nl/collections/conduit-wall-lights-industrial-pipe-wall-sconces,,7,0,0,10.6
https://ledsone.co.uk/pl-pl/collections/artificial-flower-pots,,7,0,0,10.6
https://ledsone.co.uk/pl-pl/collections/ceiling-lighting/cafe-restaurants,,7,0,0,15.7
https://ledsone.co.uk/pl-pl/collections/lampshade-easy-to-fit,,7,0,0,38.1
https://ledsone.co.uk/pl-pl/collections/lampshades/wall-lights-for-home-office-lights,,7,0,0,9.1
https://ledsone.co.uk/pl-pl/collections/non-dimmable-led-bulbs,dimmable light bulbs,7,0,0,2.9
https://ledsone.co.uk/pl-pl/collections/rose-gold-lighting/rose-gold,,7,0,0,19.7
https://ledsone.co.uk/pl/collections/ip20-led-power-supplies,ip20 adapter,7,0,0,11.9
https://ledsone.co.uk/pl/collections/rose-gold-lighting,rose gold hanging lamp,7,0,0,20.7
https://ledsone.co.uk/blogs/new/led-light-bulbs-buying-guide#chapter1,,7,0,0,7.3
https://ledsone.co.uk/blogs/new/led-light-bulbs-buying-guide#chapter2,,7,0,0,7.3
https://ledsone.co.uk/blogs/new/led-light-bulbs-buying-guide#chapter4,,7,0,0,7.3
https://ledsone.co.uk/es/blogs/new/best-light-bulbs-for-kitchen-lighting-2026,best light bulbs for kitchen,7,0,0,4
https://ledsone.co.uk/es/blogs/new/the-industrial-lighting-blueprint-how-to-pair-wire-cage-pendant-lights-with-the-perfect-edison-bulbs,cage pendant light edison bulb uk buy,7,0,0,4
https://ledsone.co.uk/es/blogs/new/what-is-a-constant-current-led-driver-how-to-choose-the-right-one,constant current driver,7,0,0,31.1
https://ledsone.co.uk/nl/blogs/new/wire-connectors-junction-boxes-guide-2026-safe-electrical-connections,,7,0,0,7.4
https://ledsone.co.uk/es/collections/shower-curtain,,6,1,16.67,4.5
https://ledsone.co.uk/collections/all/products/2-core-twisted-electric-cable-black-and-white-color-fabric-0-75mm?_pos=27&_fid=c43a6909e&_ss=c,black and white electrical wires,6,0,0,47.7
https://ledsone.co.uk/collections/all/products/threaded-m10-zinc-alloy-30mm-long-pipe-nipple-lamp-repair-part-5pcs?_pos=8&_fid=96d4af0c4&_ss=c,lamp nipple,6,0,0,13
https://ledsone.co.uk/collections/bsell-06/products/vintage-e27-fitting-suspension-light-base-copper-lamp-holder-ceiling-pendant-lights?variant=44627121078522&currency=GBP,fitting lamp,6,0,0,6.8
https://ledsone.co.uk/collections/conduit-accessories/products/malleable-cast-thread-iron-pipe-conduit-lighting-pipe-fitting?variant=46704616243450,iron conduit,6,0,0,14.2
https://ledsone.co.uk/collections/ip-20-transformers,12v 100w power supply,6,0,0,6.7
https://ledsone.co.uk/collections/lampshades/metal-wall-lighting,,6,0,0,10.7
https://ledsone.co.uk/collections/led-lightings,ledsone uk limited,6,0,0,44.7
https://ledsone.co.uk/collections/led-modules-transformers,,6,0,0,19.2
https://ledsone.co.uk/collections/luminous-deals-glow-up-your-savings/products/3-x-led-lamp-3w-25w-b22-gls-light-bulbs-cool-white-a-lighting-5334?variant=45147757838586&currency=GBP,yes please,6,0,0,13.3
https://ledsone.co.uk/collections/new-arrivals/products/6-outlet-yellow-brass-metal-ceiling-rose-120x25mm?_pos=15&_fid=b8e863a9c&_ss=c,yellow lighting sale,6,0,0,40.5
https://ledsone.co.uk/collections/new-collection,ledsone uk limited,6,0,0,24.5
https://ledsone.co.uk/collections/pendant-lights/products/suspended-ceiling-rose-braided-fabric-flex-rose-gold-pendant-lamp-holder-light-fitting-lighting?variant=41949492871418&shpxid=ae1ca2b5-2751-4f43-839e-4d294f7df859,,6,0,0,7.8
https://ledsone.co.uk/collections/pendant-lights/products/wavy-shade-retro-style-metal-vintage-ceiling-pendant-lamp-light-modern-lighting-industrial-design?variant=41949504241914&shpxid=79c95beb-8446-4449-b240-2d3e489c9680,,6,0,0,7.3
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Dome&filter.p.m.custom.colour=Purple&filter.p.m.custom.model=Trendy+Pendant+light&variant=45380374102266,purple pendant light,6,0,0,35.3
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.ceilingrose_type=Round&variant=45380373840122,circular led pendant light,6,0,0,55.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.colour=Purple&filter.p.m.custom.lighting_outlet=4+Way&filter.p.m.custom.size=Dia%2F40cm&variant=45380373807354,4 light pendant,6,0,0,50.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.lighting_outlet=3+Way&variant=45380374102266,custom triangle suspended led lighting,6,0,0,49.8
https://ledsone.co.uk/collections/pendant-lights?page=1&variant=45380374102266,adaptable lights,6,0,0,69.7
https://ledsone.co.uk/collections/semi-flush-lighting,semi flush pendant,6,0,0,30.5
https://ledsone.co.uk/collections/stylish-bedroom-lights-uk,cool lights for bedroom,6,0,0,37.7
https://ledsone.co.uk/collections/threaded-rod,,6,0,0,10.2
https://ledsone.co.uk/collections/types/products/balloon-shape-brushed-copper?_pos=4&_fid=d0181776b&_ss=c,balloon lampshade,6,0,0,44.5
https://ledsone.co.uk/es/collections/holder,bulbholder,6,0,0,8.2
https://ledsone.co.uk/es/collections/vintage-lighting,vintage lighting,6,0,0,25
https://ledsone.co.uk/nl/collections/non-dimmable-led-bulbs,non integrated led lighting,6,0,0,19.2
https://ledsone.co.uk/nl/collections/vintage-lighting/wall-lights-for-plug-in-lights,,6,0,0,10.3
https://ledsone.co.uk/pl-pl/collections/e14-candle-bulb,,6,0,0,29.7
https://ledsone.co.uk/pl-pl/collections/lampshades/vintage-fittings-for-pendant-lights,vintage ceiling lamp shades,6,0,0,17.2
https://ledsone.co.uk/pl/collections/holder/pendant-holder,,6,0,0,18
https://ledsone.co.uk/pl/collections/plugin-lighting,,6,0,0,6.7
https://ledsone.co.uk/pl/collections/spider-lights-for-cafe-restaurant/rattan-sales,,6,0,0,8.8
https://ledsone.co.uk/pl/collections/vintage-lights-for-kitchen-lights,vintage canteen lights,6,0,0,37.5
https://ledsone.co.uk/pl/collections/wire-cage,light cage shade,6,0,0,27.8
https://ledsone.co.uk/blogs/new/table-lamps-for-living-room,statement table lamps for living room,6,0,0,14.3
https://ledsone.co.uk/es/blogs/new/best-heavy-duty-hanging-chains-for-plants-ceiling-lights-in-the-uk-1,,6,0,0,8.5
https://ledsone.co.uk/es/blogs/new/e27-bulb-guide,e27 led bulb,6,0,0,6
https://ledsone.co.uk/es/blogs/new/what-size-chandelier-do-you-need-a-room-by-room-guide,chandelier size,6,0,0,17.3
https://ledsone.co.uk/nl/blogs/new/holder,,6,0,0,7.3
https://ledsone.co.uk/nl/blogs/new/how-to-choose-the-right-led-driver-a-uk-electricians-guide-for-2026,,6,0,0,6.2
https://ledsone.co.uk/pl/blogs/new/collections-large-wall-clocks,best wall clock,6,0,0,25.7
https://ledsone.co.uk/pl-pl/collections/easy-fit-lamp-shades,,5,1,20.0,22.2
https://ledsone.co.uk/pl/collections/lampshades/vintage-bulb,,5,1,20.0,9.8
https://ledsone.co.uk/collections/all/products/hanging-handmade-hurricane-mosaic-pendant-lamps-antique-moroccan-ceiling-light-4969?_pos=1&_fid=307708ea6&_ss=c,hurricane pendant light,5,0,0,18.8
https://ledsone.co.uk/collections/catalog_others/ceiling-roses,,5,0,0,11
https://ledsone.co.uk/collections/catalog_others/pipe-light-fixture,industrial pipe lighting uk,5,0,0,100.2
https://ledsone.co.uk/collections/chandeliers-lighting/wire-cage-pendant-light,wire chandelier,5,0,0,11
https://ledsone.co.uk/collections/constant-voltage-transformer/waterproof-transformers,,5,0,0,7.8
https://ledsone.co.uk/collections/lighting-kit-parts,,5,0,0,9.6
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Dome&variant=45380374135034,dome led lights,5,0,0,51.6
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Round&variant=45380374135034,custom made circular lights,5,0,0,55
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.ceilingrose_type=Rectangle+Shape&filter.p.m.custom.length=10M&filter.p.m.custom.model=Trendy+Pendant+light&variant=45380374102266,custom rectangle suspended led lighting,5,0,0,43.4
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.ceilingrose_type=Rectangle+Shape&filter.p.m.custom.size=Dia%2F30cm&variant=45380374102266,bespoke rectangle led,5,0,0,59.4
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.core=3+Core&filter.p.m.custom.materials=Metal&variant=45380374102266,led metal,5,0,0,81.4
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.lighting_outlet=1+Way&filter.p.m.custom.wattage=15W&variant=45380374102266,ceiling light 15,5,0,0,63.4
https://ledsone.co.uk/collections/ph-bulbs,ledsone uk,5,0,0,5.8
https://ledsone.co.uk/collections/transformers-led-bulbs-collection,,5,0,0,14
https://ledsone.co.uk/collections/vintage-fitting-best-offer/vintage-lights-for-kitchen-lights,,5,0,0,19.2
https://ledsone.co.uk/es/collections/ceiling-lights-for-panel-lights,led techo,5,0,0,6.2
https://ledsone.co.uk/es/collections/incandescent-bulbs,encandecentes,5,0,0,21.4
https://ledsone.co.uk/es/collections/multi-outlet-lighting-deals/rattan-lamp,,5,0,0,31.8
https://ledsone.co.uk/nl/collections/all-products-1/products/led-spotlight-bulb-bright-home-decoration-6290?variant=55686307217794&currency=EUR,,5,0,0,6.8
https://ledsone.co.uk/nl/collections/plug-in-pendant-light,,5,0,0,33.4
https://ledsone.co.uk/pl-pl/collections/cable-promo-collections,,5,0,0,6
https://ledsone.co.uk/pl-pl/collections/dc-5v-transformer,,5,0,0,10
https://ledsone.co.uk/pl-pl/collections/lampshades/vintage-lighting,,5,0,0,9.6
https://ledsone.co.uk/pl-pl/collections/rose-gold-lighting/wall-lighting,,5,0,0,11.2
https://ledsone.co.uk/pl-pl/collections/spider-lights-for-cafe-restaurant,,5,0,0,9.4
https://ledsone.co.uk/pl-pl/collections/vintage-lights-for-kitchen-lights/decorative-lights,kitchen vintage lighting,5,0,0,38.6
https://ledsone.co.uk/pl/collections/hemp-rope-lights-any-rooms-offer,rope lamps uk,5,0,0,22.8
https://ledsone.co.uk/pl/collections/new-collection/pendant-ceiling-lights,,5,0,0,6.6
https://ledsone.co.uk/pl/collections/transformers,lighting transformers,5,0,0,65.4
https://ledsone.co.uk/pl/collections/vintage-bulbs,retro bulbs led,5,0,0,21.4
https://ledsone.co.uk/pl/collections/vintage-lighting,light fitting vintage,5,0,0,54.4
https://ledsone.co.uk/blogs/new,277v lighting,5,0,0,39.4
https://ledsone.co.uk/blogs/new/black-friday-led-transformers-deals-save-big-at-ledsone-uk,,5,0,0,10.4
https://ledsone.co.uk/blogs/new/uk-lighting-guide-lamps-led-where-to-buy,where should i buy lighting for my home in the uk,5,0,0,28.2
https://ledsone.co.uk/es/blogs/new/how-many-lumens-do-i-need-a-room-by-room-uk-lighting-guide,,5,0,0,6.4
https://ledsone.co.uk/es/blogs/new/how-to-choose-the-right-pendant-holder,,5,0,0,7.4
https://ledsone.co.uk/es/blogs/new/how-to-select-your-perfect-wall-lights-in-2026,,5,0,0,17.6
https://ledsone.co.uk/es/blogs/new/in-depth-guide-to-the-essential-components-of-the-20mm-conduit-lighting-system,,5,0,0,4.8
https://ledsone.co.uk/es/blogs/new/lighting-trends-2026-styles-and-ideas-for-your-home,,5,0,0,5.2
https://ledsone.co.uk/es/blogs/new/the-e27-lamp-holder-material-guide-ceramic-vs-bakelite-sockets,в баню можно?,5,0,0,2.8
https://ledsone.co.uk/es/blogs/new/the-ultimate-guide-to-fabric-electrical-cables-for-lighting,,5,0,0,7
https://ledsone.co.uk/pl/collections/led-modules,,4,1,25.0,28.8
https://ledsone.co.uk/collections/3-head-rectangle-or-round-ceiling-rose/satin-nickel,,4,0,0,8.8
https://ledsone.co.uk/collections/all/products/industrial-vintage-retro-3-way-rectangle-drum-cylinder-white-cage-pendant?_pos=3&_fid=306364721&_ss=c,,4,0,0,15.2
https://ledsone.co.uk/collections/all/wall-lights,,4,0,0,3
https://ledsone.co.uk/collections/all?filter.p.m.custom.materials=Ceramic,ceramic leds,4,0,0,60.8
https://ledsone.co.uk/collections/bsell-06/products/b22-led-bulb-no-flicker-220v-14w-flicker-corn-bulb?variant=45147313045754&currency=GBP,,4,0,0,9
https://ledsone.co.uk/collections/catalog_lampshades,steampunk light shade,4,0,0,9.5
https://ledsone.co.uk/collections/catalog_transformers/dc-24v-transformers,,4,0,0,8.2
https://ledsone.co.uk/collections/ceiling-flash-lights-off,ceiling light off,4,0,0,6.2
https://ledsone.co.uk/collections/conduit-lid-14mm-people-also-bought,,4,0,0,2
https://ledsone.co.uk/collections/fast-moving-product,,4,0,0,7.2
https://ledsone.co.uk/collections/ip-45-transformers,,4,0,0,4.8
https://ledsone.co.uk/collections/modern-radiant-lighting,class 1 light fittings,4,0,0,59.5
https://ledsone.co.uk/collections/new-offer-sale,,4,0,0,5.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Cone+Shade&filter.p.m.custom.colour=Pink&variant=45380373610746,custom made y shape lights,4,0,0,59.2
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Round&filter.p.m.custom.lighting_outlet=1+Way&variant=45380374102266,custom made round lights,4,0,0,29.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Round&filter.p.m.custom.lighting_outlet=4+Way&filter.p.m.custom.size=Dia%2F23cm&variant=45380373643514,bespoke circular led,4,0,0,52
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.bulb_shapes=Round&variant=45380373643514,custom made circular led,4,0,0,58.8
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.colour=Green&filter.p.m.custom.model=Shade+Pendant&filter.p.m.custom.style=Modern&variant=45380373840122,green chandelier,4,0,0,34
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.core=Ceiling+Light&filter.p.m.custom.length=1m&filter.p.m.custom.model=Trendy+Pendant+light&variant=45380374102266,pendant light adjustable,4,0,0,46.5
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.core=Ceiling+Light&variant=45380374135034,adaptable lights,4,0,0,80.8
https://ledsone.co.uk/collections/pendant-lights?filter.p.m.custom.lighting_outlet=9+Way&filter.p.m.custom.model=Cage+Pendant&variant=45380374102266,custom octagon suspended led lighting,4,0,0,50.5
https://ledsone.co.uk/collections/pipe-lights-for-cafe-restaurant/custom-lighting,,4,0,0,8
https://ledsone.co.uk/collections/premium-lighting/products/8-12w-300ma-dc-25-45v-compact-constant-current-led-driver?variant=31497530507360&currency=GBP,uk,4,0,0,3.8
https://ledsone.co.uk/collections/sale/glass-shade,,4,0,0,11.5
https://ledsone.co.uk/collections/wall-lights-for-living-room-lights,,4,0,0,6.8
https://ledsone.co.uk/es/collections/2core-twisted,cable de tela,4,0,0,3.2
https://ledsone.co.uk/es/collections/e14-base-bulb,e14 que significa,4,0,0,18
https://ledsone.co.uk/nl/collections/conduit-lighting,,4,0,0,7.2
https://ledsone.co.uk/nl/collections/metal-holders,,4,0,0,32
https://ledsone.co.uk/pl-pl/collections/retro-vintage-pendant-collection,,4,0,0,14
https://ledsone.co.uk/pl-pl/collections/shower-curtain,,4,0,0,10.2
https://ledsone.co.uk/pl-pl/collections/vintage-bulbs-4w,,4,0,0,10.8
https://ledsone.co.uk/pl/collections/ceiling-rose-brackets,,4,0,0,10.5
https://ledsone.co.uk/pl/collections/e14-bulb-holder,,4,0,0,9
https://ledsone.co.uk/pl/collections/holder-1,components lamp holders,4,0,0,56.2
https://ledsone.co.uk/pl/collections/kitchen-lighting,kitchen lighs,4,0,0,50.2
https://ledsone.co.uk/pl/collections/led-bulbs/e14-base-bulb,e 14 e 27,4,0,0,58
https://ledsone.co.uk/pl/collections/new-collection/hemp-rope,,4,0,0,21.2
https://ledsone.co.uk/pl/collections/pool-table-lights,,4,0,0,18.8
https://ledsone.co.uk/pl/collections/vintage-bulbs/incandescent-bulbs,retro incandescent light bulbs,4,0,0,14.2
https://ledsone.co.uk/blogs/new/12v-vs-24v-led-transformer-whats-the-difference-amp-which-do-you-need,,4,0,0,4.2
https://ledsone.co.uk/blogs/new/lighting-your-space-the-dos-donts-and-design-secrets,,4,0,0,9
https://ledsone.co.uk/blogs/new/new-wall-light-designs-2026,best modern wall lights uk. my location is united kingdom.,4,0,0,3.8
https://ledsone.co.uk/blogs/new/shine-bright-with-led-bulbs,,4,0,0,10.2
https://ledsone.co.uk/es/blogs/new/bulb-holder-types-every-cap-fitting-explained-e27-b22-gu10-more,,4,0,0,7.8
https://ledsone.co.uk/nl/blogs/new/10-stylish-pendant-lights-for-a-modern-kitchen,,4,0,0,8.2
https://ledsone.co.uk/nl/blogs/new/how-to-build-your-own-conduit-pipe-wall-light-br-nbsp-a-fun-diy-guide,,4,0,0,6.8
https://ledsone.co.uk/nl/blogs/new/the-ultimate-guide-to-choosing-and-styling-fabric-lighting-cable,,4,0,0,7.8
https://ledsone.co.uk/pl/blogs/new/ultimate-guide-to-junction-boxes-types-uses-ip-ratings-installation,,4,0,0,6.2
https://ledsone.co.uk/collections/lampshades/multi-outlet-lighting,,3,1,33.33,16.7
https://ledsone.co.uk/es/collections/easy-fit-lamp-shades-cages,,3,1,33.33,14.3
https://ledsone.co.uk/es/collections/kitchen-items,kitchen gadgets epickitchensolutions,3,1,33.33,7.7
https://ledsone.co.uk/collections/all-products-1,,3,0,0,8.3
https://ledsone.co.uk/collections/all/pipe-table-lights,,3,0,0,3
https://ledsone.co.uk/collections/all/products/10-pack-e27-pendant-light-fittings-adjustable-hanging-cord?variant=44271696445690,,3,0,0,11.7
