Product ID,Product Title,Product Handle,Product Status,Product URL,Image URL,Variant IDs,SKUs,Price (EUR),Stock Qty,Qty Sold 2026-06,Sales Status,Last Order Date
15588362617097,Vintage Pendelleuchte Ø 36cm mit rustikalem Hanfseil ~3804,industrial-pendelleuchte-e27-hanfseil-o36cm,ACTIVE,https://ledsone.de/products/industrial-pendelleuchte-e27-hanfseil-o36cm,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/e27_industrial_pendelleuchte.jpg?v=1780657630,57110541467913; 57110541500681,CRSF100BM+PHSH1HETYB+SCRN70BC+LSWD360BC; CRSF100BM+PHSH1HETYB+SCRN70BS+LSWD360BS,21.69,24,0,NO SALES,NEVER (since 2023-01-01)
15227882045705,Vintage Industrial Hanf-Metall Pendelleuchte~3270,industrial-pendelleuchte-hanf-metall-hangelampen,ACTIVE,https://ledsone.de/products/industrial-pendelleuchte-hanf-metall-hangelampen,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/s-l1600_47981c99-b633-4182-b41a-7fce94f79a8b.jpg?v=1751532935,55831116808457; 55831116775689,PHUH1HETBM+LSDM220GS; PHUH1HETBM+LSDM220GS+ICST64E27,17.68-18.21,0,0,NO SALES,NEVER (since 2023-01-01)
15558520078601,Vintage Pendelleuchte Ø29cm – Kupfer & Rustik Rot ~3722,industrial-pendelleuchte-kupfer-rot-o29cm,ACTIVE,https://ledsone.de/products/industrial-pendelleuchte-kupfer-rot-o29cm,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/E27_Pendelleuchte_Industrial.jpg?v=1777973149,57024853508361; 57024853541129,PHCD1PBRBW+LSCY290BC; PHCD1PBRBW+LSCY290RR,20.89,33,0,NO SALES,2026-05-24
15604074578185,Industrial Spider Pendelleuchte schwarz Metall E27  2m-Kabel ~3866,industrial-pendelleuchte-schwarz-hoehenverstellbar-seilzug-e27-2m,ACTIVE,https://ledsone.de/products/industrial-pendelleuchte-schwarz-hoehenverstellbar-seilzug-e27-2m,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/s-l1600_7f309944-7e3b-40e3-9ca4-231a42e31e9a.jpg?v=1782192078,57150091428105; 57150091460873; 57150091493641; 57150091526409,ENC4447; CRSF100BM+PHHT2PBRBM+SPUPBM+LSSS300BI; ENC4449; ENC4448,19.35-42.45,0,0,NO SALES,NEVER (since 2023-01-01)
7961818333449,Steampunk Tischlampe Modern Wasserpfeife Rohrlampen~2303,industrial-plug-in-tischleuchte-steampunk-metall-indoor-beleuchtung,ACTIVE,https://ledsone.de/products/industrial-plug-in-tischleuchte-steampunk-metall-indoor-beleuchtung,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/Wohnzimmer_tischlampe_modern.webp?v=1776925872,43490188558601; 43490188591369; 43490188624137; 43490188656905; 43490188689673; 43490188722441; 43490188755209; 43490188787977,PLTTBS+WCBNBS-IDE; PLTTBS+WCBNBS+LDMT130E274; PLTTBC+WCBNBC-IDE; PLTTBC+WCBNBC+LDMT130E274; PLTTRR+WCBNRR-IDE; PLTTRR+WCBNRR+LDMT130E274; PLTTBM+WCBNBM-IDE; PLTTBM+WCBNBM+LDMT130E274,27.99-31.99,78,0,NO SALES,NEVER (since 2023-01-01)
15292951232777,Industrie Riemenscheibenbeleuchtung,industrial-pulley-lighting-fixture,ACTIVE,https://ledsone.de/products/industrial-pulley-lighting-fixture,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/1757919993_68c7baf996c10.webp?v=1757919996,56139420041481,ENC4122,22.20,0,0,NO SALES,NEVER (since 2023-01-01)
15508370686217,Retro Industrial Pendelleuchte mit 30cm Metall-Schirm ~3567,industrial-retro-led-ceiling-light-3567,ACTIVE,https://ledsone.de/products/industrial-retro-led-ceiling-light-3567,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/Ledsone_E27_Pendelleuchte_Kit.jpg?v=1772616231,56857195872521; 56857195905289; 56860511895817; 56856975671561; 56856975835401; 56856975868169; 56856975900937; 56856975933705; 56856975966473; 56856975999241; 56856975507721; 56856975540489; 56856975573257; 56860517662985; 56856976032009; 56856976064777; 56856976097545; 56856976130313; 56856976359689; 56856976392457; 56856975769865; 56856975802633; 56856976163081; 56856976195849; 56856976228617; 56856976261385; 56856976294153; 56856976326921; 56856976425225; 56856976457993,CRSF100BM+PHHT1PBRBM+LSSS300BM; CRSF100BM+PHHT1PBRBM+LSSS300BM+ICST64E27; CRSF100BM+PHHT1PBRBM+LSSS300BL; CRSF100BM+PHHT1PBRBM+LSSS300BL+ICST64E27; CRSF100BM+PHHT1PBRBM+LSSS300RE; CRSF100BM+PHHT1PBRBM+LSSS300RE+ICST64E27; CRSF100BM+PHHT1PBRBM+LSSS300YE; CRSF100BM+PHHT1PBRBM+LSSS300YE+ICST64E27; CRSF100BS+PHHT1PBRBS+LSSS300BS; CRSF100BS+PHHT1PBRBS+LSSS300BS+ICST64E27; CRSF100BB+PHHT1PBRBM+LSSS300BB; CRSF100BB+PHHT1PBRBM+LSSS300BB+ICST64E27; CRSF100BC+PHHT1PBRBC+LSSS300BC; CRSF100BC+PHHT1PBRBC+LSSS300BC+ICST64E27; CRSF100CH+PHHT1PBRCH+LSSS300CH; CRSF100CH+PHHT1PBRCH+LSSS300CH+ICST64E27; CRSF100CO+PHHT1PBRBM+LSSS300CO; CRSF100CO+PHHT1PBRBM+LSSS300CO+ICST64E27; CRSF100SN+PHHT1PBRBM+LSSS300SN; CRSF100SN+PHHT1PBRBM+LSSS300SN+ICST64E27; CRSF100BM+PHHT1PBRBM+LSSS300OR; CRSF100BM+PHHT1PBRBM+LSSS300OR+ICST64E27; CRSF100GB+PHHT1PBRGB+LSSS300GB; CRSF100GB+PHHT1PBRGB+LSSS300GB+ICST64E27; CRSF100RO+PHHT1PBRRO+LSSS300RO; CRSF100RO+PHHT1PBRRO+LSSS300RO+ICST64E27; CRSF100RR+PHHT1PBRRR+LSSS300RR; CRSF100RR+PHHT1PBRRR+LSSS300RR+ICST64E27; CRSF100YB+PHHT1PBRYB+LSSS300YB; CRSF100YB+PHHT1PBRYB+LSSS300YB+ICST64E27,16.09-24.09,484,1,1 SALE,2026-06-08
7730999918822,Industrial Retro Light Shade Flush Mount Fitting Moderne Deckenleuchte Silber gebürstet~2124,industrial-retro-light-shade-flush-mount-fitting-moderne-deckenleuchte-silber-geburstet,ACTIVE,https://ledsone.de/products/industrial-retro-light-shade-flush-mount-fitting-moderne-deckenleuchte-silber-geburstet,https://cdn.shopify.com/s/files/1/0414/9864/0551/products/9254.jpg?v=1649477260,42776207917286,CRFF140GL+LHNSE27YB+SCRN70BM+LSDO210BS-IDE,17.99,0,0,NO SALES,NEVER (since 2023-01-01)
15246134509833,E27 Hängeleuchte 5 flammig Glas Höhenverstellbar ~3307,industrial-retro-loft-wine-bottle-pendant-light-e27-ceiling-wine-bottle-cluster-chandeliers,ACTIVE,https://ledsone.de/products/industrial-retro-loft-wine-bottle-pendant-light-e27-ceiling-wine-bottle-cluster-chandeliers,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/1752837649_687a2e11d0bfb.webp?v=1752837664,55902307352841; 55902307385609; 55902307221769; 55902307254537; 55902307287305; 55902307320073; 55902307418377; 55902307451145,PHWPPBRYE; PHWPPBRYE+ICST64E275PK; PHWPPBRRE; PHWPPBRRE+ICST64E275PK; PHWPPBRGR; PHWPPBRGR+ICST64E275PK; PHWPPBRBL; PHWPPBRBL+ICST64E275PK,44.64-79.07,62,0,NO SALES,NEVER (since 2023-01-01)
7583349604582,Industrial Schwarz Pendelleuchte E27 Metall 36cm Schirm~2740,industrial-schwarz-pendelleuchte-e27-metall-36cm-schirm,ACTIVE,https://ledsone.de/products/industrial-schwarz-pendelleuchte-e27-metall-36cm-schirm,https://cdn.shopify.com/s/files/1/0414/9864/0551/products/Schwarz_Deckenleuchte_36cm.jpg?v=1744781975,42373562106086,CRSF100BM+PHCH1BMRBM+SCRN70BM+LSWD360BM-IDE,28.09,49,0,NO SALES,2026-04-22
15610680738057,Industrial Semi Flush Deckenleuchte Metall Curvy Schirm E27 Modern Leuchte Flur ~3883,industrial-semi-flush-deckenleuchte-metall-curvy-schirm-e27-modern-leuchte-flur,DRAFT,https://ledsone.de/products/industrial-semi-flush-deckenleuchte-metall-curvy-schirm-e27-modern-leuchte-flur,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/s-l1600_0b052676-0160-41f0-8419-278f5fa868cc.jpg?v=1782792500,57163496292617; 57163496325385; 57163496358153,CRSF100YB+LHNSE27YB+SCRN70YB+LSCY290BC; CRSF100YB+LHNSE27YB+SCRN70YB+LSCY290BS; CRSF100YB+LHNSE27YB+SCRN70YB+LSCY290RR,19.69,33,0,NO SALES,NEVER (since 2023-01-01)
15458441363721,Industrielle Vintage-LED-Pendelleuchte~3468,industrial-vintage-led-pendant-light,ACTIVE,https://ledsone.de/products/industrial-vintage-led-pendant-light,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/61DIWQAYNYL_91cc041c-b332-4351-8eac-5f6f791a4361.jpg?v=1767780287,56723184976137; 56723185008905; 56723184910601; 56723184943369; 56723184845065; 56723184877833; 56723212370185; 56723212402953; 56723184779529; 56723184812297,ENC3743; ENC3744; ENC3741; ENC3742; ENC3739; ENC3740; CRSF120BM+PHTT2PBR5BM+SPUPBM+WCMVBM; ENC3745; ENC3737; ENC3738,12.00-61.88,34,0,NO SALES,2026-04-06
15246130249993,E27 Hängeleuchte 3 flammig Höhenverstellbar ~3305,industrial-vintage-metal-pendant-light-shade-chandelier-retro-ceiling-blue-lampshade,ACTIVE,https://ledsone.de/products/industrial-vintage-metal-pendant-light-shade-chandelier-retro-ceiling-blue-lampshade,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/1752836815_687a2acfdf0f8.webp?v=1752836825,55902291820809; 55902291853577; 55902291886345; 55902291919113; 55902291951881; 55902291984649; 55902292017417; 55902292050185; 55902292082953; 55902292115721; 55902292148489; 55902292181257; 55902292214025; 55902292246793,ENC3244; ENC3242; ENC3255; ENC3257; ENC3253; ENC3247; ENC3249; ENC3243; ENC3241; ENC3254; ENC3256; ENC3252; ENC3246; ENC3248,39.48-47.20,134,0,NO SALES,NEVER (since 2023-01-01)
15244858786057,Moderne Wandleuchten Vintage Innenlampen & Schirme,industrial-vintage-retro-red-wall-sconces-e27-uk-holders,ACTIVE,https://ledsone.de/products/industrial-vintage-retro-red-wall-sconces-e27-uk-holders,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/1752727575_68788017f32cb.webp?v=1752727584,55896549622025; 55896549654793; 55896549687561; 55896549720329; 55896549753097; 55896549785865; 55896549818633; 55896549851401; 55896549884169; 55896549916937; 55896549949705; 55896549982473; 55896550015241; 55896550048009; 55896550080777; 55896550113545; 55896550146313; 55896550179081,CRFF140GL+WSWH135BM+LSDO210RE+ICST64E27; CRFF140GL+WSWH135BM+LSDO210YE+ICST64E27; CRFF140GL+WSWH135BM+LSDO210GR+ICST64E27; CRFF140GL+WSWH135BM+LSDO210BM+ICST64E27; CRFF140GL+WSWH135BM+LSDO210NB+ICST64E27; CRFF140GL+WSWH135BM+LSDO210BL+ICST64E27; CRFF140GL+WSWH135BM+LSDO210GY+ICST64E27; CRFF140GL+WSWH135BM+LSDO210WH+ICST64E27; CRFF140GL+WSWH135BM+LSDO210OR+ICST64E27; CRFF140GL+WSWH135BM+LSDO210RE; CRFF140GL+WSWH135BM+LSDO210YE; CRFF140GL+WSWH135BM+LSDO210GR; CRFF140GL+WSWH135BM+LSDO210BM; CRFF140GL+WSWH135BM+LSDO210NB; CRFF140GL+WSWH135BM+LSDO210BL; CRFF140GL+WSWH135BM+LSDO210GY; CRFF140GL+WSWH135BM+LSDO210WH; CRFF140GL+WSWH135BM+LSDO210OR,16.94-42.42,0,0,NO SALES,NEVER (since 2023-01-01)
15121398857993,Vintage-Stil Deckenleuchte Bar B22 Conduits Licht ~3212,industrial-vintage-style-wall-or-ceiling-light-b22-bar-conduits-light,ACTIVE,https://ledsone.de/products/industrial-vintage-style-wall-or-ceiling-light-b22-bar-conduits-light,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/1745407897_6808cf99765c7.webp?v=1745407907,55331814703369; 55331814736137,PCGZ20MX+LHETB22GD+RW1SN2PK+LDMST64B224; PCGZ20MX+LHETB22GD+RW1SN2PK,17.16-20.55,0,0,NO SALES,NEVER (since 2023-01-01)
15549020635401,"Industrielle Wandleuchte E27 aus Rauchglas, Wasserdicht~3684",industrial-wall-light-e27-smoked-glass-waterproof-sconce,DRAFT,https://ledsone.de/products/industrial-wall-light-e27-smoked-glass-waterproof-sconce,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/1775810983570_A1_7386.jpg?v=1776237172,56998632227081,WSNWBS+WJ018RB3PBM+LSGL14023SG+LDMST64E274,0.00,0,0,NO SALES,NEVER (since 2023-01-01)
15549163602185,"Industrielle Wandleuchte Rauchglas, Wasserdicht~3685",industrial-wall-light-e27-smoked-glass-waterproof-sconce-3685,DRAFT,https://ledsone.de/products/industrial-wall-light-e27-smoked-glass-waterproof-sconce-3685,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/1775804185985_BM1_0243.jpg?v=1776242443,56998826115337,WSNWBM+WJ018RB3PBM+LSGL15014CL+LDMST64E274,0.00,0,0,NO SALES,NEVER (since 2023-01-01)
7548244426982,Vintage innen Wandleuchte Schwanenhals Ø22 cm LEDSONE ~1818,industrial-wandleuchte-e27-vintage,ACTIVE,https://ledsone.de/products/industrial-wandleuchte-e27-vintage,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/Wandleuchte_schwarz_gold_E27.jpg?v=1781091984,55258516029705; 42300640690406; 55258516062473; 42300640723174; 55258516095241; 42300640755942,CRSF100BM+WSCH135BM+SCRN70BM+LSTF40SN; ENC1232-IDE; CRSF100BM+WSCH135BM+SCRN70BM+LSTF40GB; ENC1342-IDE; CRSF100BM+WSCH135BM+SCRN70BM+LSTF40YB; ENC1341-IDE,15.99-18.09,348,0,NO SALES,2026-03-13
15542116057353,Industrielle Wandleuchte aus Holz mit E27-Glühbirne~3656,industrial-wooden-wall-light-with-e27-bulb-toggle,ACTIVE,https://ledsone.de/products/industrial-wooden-wall-light-with-e27-bulb-toggle,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/1775128659045_A1_7854_1.jpg?v=1775639411,56969297592585,ENC9734,31.75,33,0,NO SALES,NEVER (since 2023-01-01)
15597111148809,Industrie 3 flammige Wasserrohr Deckenleuchte ~3832,industrie-3-flammige-wasserrohr-deckenleuchte,ACTIVE,https://ledsone.de/products/industrie-3-flammige-wasserrohr-deckenleuchte,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/05_7644b_1781593059_6a30f3e3c5b8d.jpg?v=1781593063,57134956052745; 57134956118281; 57134956151049; 57134956216585; 57134962245897; 57134962278665; 57134962311433; 57134962344201,PLHCRR+LSDO210RR3PK+ICST64E273PK; PLHCBC+LSDO210BC3PK+ICST64E273PK; PLHCBM+LSDO210BM3PK+ICST64E273PK; PLHCBS+LSDO210BS3PK+ICST64E273PK; PLHCRR+LSDO210RR3PK; PLHCBC+LSDO210BC3PK; PLHCBM+LSDO210BM3PK; PLHCBS+LSDO210BS3PK,59.78-62.38,228,1,1 SALE,2026-06-27
7982941077769,Industrie B22 Vintage Deckenleuchten Metallrohr Retro Loft Decken- und Käfiglampen Rohrlampen ~2407,industrie-b22-vintage-deckenleuchten-metallrohr-retro-loft-decken-und-kafiglampen,ACTIVE,https://ledsone.de/products/industrie-b22-vintage-deckenleuchten-metallrohr-retro-loft-decken-und-kafiglampen,https://cdn.shopify.com/s/files/1/0414/9864/0551/products/14273.jpg?v=1657291841,43584855802121; 43584855834889,ENC3479-IDE; ENC3480-IDE,40.99-46.99,0,0,NO SALES,NEVER (since 2023-01-01)
15557321654537,industriell Bunker Deckenleuchte Metallkuppel mit Käfig E27 ~3706,industrie-bunker-deckenleuchte,ACTIVE,https://ledsone.de/products/industrie-bunker-deckenleuchte,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/LSFS230BM_ICST64E27.png?v=1777170678,57021911728393; 57021911761161; 57021911793929; 57021911826697,LSFS230BM; LSFS230BM+ICST64E27; LSFS230BC; LSFS230BC+ICST64E27,30.92-33.38,26,1,1 SALE,2026-06-11
15600096903433,Industrie Cluster Pendelleuchte – Vintage E27 Hängeleuchte~3836,industrie-cluster-pendelleuchten,ACTIVE,https://ledsone.de/products/industrie-cluster-pendelleuchten,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/1781683601_6a325591db317.webp?v=1781683692,57141007614217; 57141007646985; 57141007679753; 57141007712521; 57141007810825; 57141007843593; 57141007745289; 57141007778057,CRFF500BM+PHBK1PBRBA3PK; CRFF500BM+PHBK1PBRBA3PK+ICST64E273PK; CRFF500FG+PHBK1PBRFG3PK; CRFF500FG+PHBK1PBRFG3PK+ICST64E273PK; CRFF500RO+PHBK1PBRRO3PK; CRFF500RO+PHBK1PBRRO3PK+ICST64E273PK; CRFF500GB+PHBK1PBRGB3PK; CRFF500GB+PHBK1PBRGB3PK+ICST64E273PK,34.25-42.55,282,0,NO SALES,NEVER (since 2023-01-01)
15551646662921,Retro Industrie Pendelleuchte Coolie Trichterform E27 ~3674,industrie-coolie-pendelleuchte,DRAFT,https://ledsone.de/products/industrie-coolie-pendelleuchte,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/1776482632_69e2f9482b075.webp?v=1776482644,57004577456393; 57004577489161; 57004577521929; 57004577554697; 57004577587465; 57004577620233; 57004577653001; 57004577685769,ENC8336; CRSF100WH+PHHT1PWRYE+LSFT220YE; ENC8340; CRSF100WH+PHHT1PWRGY+LSFT220GY; ENC8341; CRSF100WH+PHHT1PWRGR+LSFT220GR; ENC8342; CRSF100WH+PHHT1PWRBT+LSFT220BL,19.76-22.86,0,0,NO SALES,NEVER (since 2023-01-01)
15561573171465,LEDSONE Industrie Deckenlampe Vintage Metall-Schirm E27 ~3733,industrie-deckenlampe-vintage-metall-schirm-e27,ACTIVE,https://ledsone.de/products/industrie-deckenlampe-vintage-metall-schirm-e27,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/Deckenleuchte_Industrie.jpg?v=1778478728,57035081646345; 57035081351433; 57035081384201; 57035081416969; 57035081449737; 57035081482505; 57035081515273; 57035081548041; 57035081580809; 57035081613577,ENC9164; ENC1905; ENC1906; ENC1907; ENC1908; ENC1910; ENC1911; ENC1912; ENC1918; ENC1919,16.80-16.89,186,1,1 SALE,2026-06-10
8357059789065,Moderne Lampenschirm Metall 32cm Einfach zu Installieren ~2723,industrie-deckenlampenschirm-metall-32cm,ACTIVE,https://ledsone.de/products/industrie-deckenlampenschirm-metall-32cm,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/Moderne_Deckenlampe.webp?v=1778753738,44753126523145; 44753126359305; 44753126457609; 44753126392073; 44753126424841; 44753126490377; 44753126555913; 44753126588681; 44753126621449,LSMS320GY+RPR44WH-IDE; LSMS320YE+RPR44WH-IDE; LSMS320OR+RPR44WH-IDE; LSMS320WH+RPR44WH-IDE; LSMS320RE+RPR44WH-IDE; LSMS320BT+RPR44WH-IDE; LSMS320GR+RPR44WH-IDE; LSMS320BD+RPR44WH-IDE; LSMS320BI+RPR44WH-IDE,12.99,382,0,NO SALES,2026-05-02
15254837494025,Industrie Deckenleuchte 3 flammen lampe | Ø 21 cm  ~ 3315,industrie-deckenleuchte-3-flammen-lampe-o-32-cm-3315,ACTIVE,https://ledsone.de/products/industrie-deckenleuchte-3-flammen-lampe-o-32-cm-3315,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/3hceiling_1753770959_68886bcf6d1e0.jpg?v=1753771486,55951496741129,CRFF500BM+LHNSE27BM3PK+LSDO210BM3PK,45.35,0,0,NO SALES,NEVER (since 2023-01-01)
15592022311177,Industrie Bar Deckenleuchte Flach Bündig E27 ~3814,industrie-deckenleuchte-flach-bundi,ACTIVE,https://ledsone.de/products/industrie-deckenleuchte-flach-bundi,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/1781075736_6a290f1825af2.webp?v=1781075748,57120231883017; 57120231915785; 57120232014089; 57120232046857; 57120231948553; 57120231981321; 57120232079625; 57120232112393; 57120232145161; 57120232177929; 57120231751945; 57120231784713; 57120231817481; 57120231850249,ENC1819; CRFF140GL+LHNSE27YB+SCRN70BM+LSDO210BM; ENC2950; CRFF140GL+LHNSE27YB+SCRN70BM+LSDO210RE; ENC1820; CRFF140GL+LHNSE27YB+SCRN70BM+LSDO210RR; ENC2949; CRFF140GL+LHNSE27YB+SCRN70BM+LSDO210BL; ENC2948; CRFF140GL+LHNSE27YB+SCRN70BM+LSDO210GR; ENC1818; CRFF140GL+LHNSE27YB+SCRN70BM+LSDO210BS; ENC1821; CRFF140GL+LHNSE27YB+SCRN70BM+LSDO210BC,16.98-18.98,0,0,NO SALES,NEVER (since 2023-01-01)
15561967239433,Industrie Deckenleuchte 180 Grad Verstellbar ~3739,industrie-deckenleuchte180-grad-verstellbar,ACTIVE,https://ledsone.de/products/industrie-deckenleuchte180-grad-verstellbar,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/31vrNp9VFyL.jpg?v=1777956729,57036350357769; 57036350390537; 57036350423305; 57036350456073; 57036350488841; 57036350521609; 57036350554377; 57036350587145; 57036350619913; 57036350652681; 57036350685449; 57036350718217; 57036350750985; 57036350783753; 57036350816521; 57036350849289,CRSF100BM+WSSS70BM; CRSF100BM+WSSS70BY; CRSF100CH+WSSS70CH; CRSF100CO+WSSS70CO; CRSF100GB+WSSS70GB; CRSF100RO+WSSS70RO; CRSF100SN+WSSS70SN; CRSF100YB+WSSS70YB; CRSF100BM+WSSS70BM+ICST64E27; CRSF100BM+WSSS70BY+ICST64E27; CRSF100CH+WSSS70CH+ICST64E27; CRSF100CO+WSSS70CO+ICST64E27; CRSF100GB+WSSS70GB+ICST64E27; CRSF100RO+WSSS70RO+ICST64E27; CRSF100SN+WSSS70SN+ICST64E27; CRSF100YB+WSSS70YB+ICST64E27,12.00-14.40,176,0,NO SALES,NEVER (since 2023-01-01)
8572340306185,Industrie Fabrikpendelleuchte Ø 29cm Retro Hängeleuchte ~3427,industrie-fabrikpendelleuchte,ACTIVE,https://ledsone.de/products/industrie-fabrikpendelleuchte,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/Hangeleuchte_ma3.jpg?v=1783068030,45387589288201; 45387589320969; 45387589157129; 45387589189897; 45387588894985; 45387588927753; 45387589091593; 45387589124361; 45387589026057; 45387589058825; 45387589222665; 45387589255433; 45387588829449; 45387588862217; 45387588698377; 45387588731145; 45387588632841; 45387588665609; 45387588960521; 45387588993289; 45387588763913; 45387588796681,ENC1997; CRSF100BM+PHCH1BMRBM+LSCY290BM; ENC2332; CRSF100BM+PHCH1BMRBM+LSCY290WH; ENC2331; CRSF100BM+PHCH1BMRBM+LSCY290GY; ENC2329; CRSF100BM+PHCH1BMRBM+LSCY290RE; ENC2333; CRSF100BM+PHCH1BMRBM+LSCY290OR; CRSF100BM+PHCH1BMRBM+LSCY290YE+ICST64E27; CRSF100BM+PHCH1BMRBM+LSCY290YE; ENC2328; CRSF100BM+PHCH1BMRBM+LSCY290GR; ENC2327; CRSF100BM+PHCH1BMRBM+LSCY290BL; CRSF100BM+PHCH1BMRBM+LSCY290CB+ICST64E27; CRSF100BM+PHCH1BMRBM+LSCY290CB; ENC8148; CRSF100BM+PHCH1BMRBM+LSCY290NB; ENC8147; CRSF100BM+PHCH1BMRBM+LSCY290BU,16.95-19.78,206,0,NO SALES,NEVER (since 2023-01-01)
15592645591305,Industrielle Hanfseil Lampe 2m | E27 Metall Hängelampe höhenverstellbar~3820,industrie-hanfseil-pendelleuchte-metall-knotenleuchte-2m,ACTIVE,https://ledsone.de/products/industrie-hanfseil-pendelleuchte-metall-knotenleuchte-2m,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/LEDsone_lamps_64.png?v=1781515075,57122691711241; 57122691678473; 57122691973385; 57122691940617; 57122691645705; 57122691612937; 57122691907849; 57122691875081; 57122691776777; 57122691744009; 57122691842313; 57122691809545; 57122692038921; 57122692006153; 57122692137225; 57122692104457,PHUH2HETBM+LSSS300BL; PHUH2HETBM+LSSS300BL+ICST64E27; PHUH2HETBM+LSSS300GR; PHUH2HETBM+LSSS300GR+ICST64E27; PHUH2HETBM+LSSS300YE; PHUH2HETBM+LSSS300YE+ICST64E27; PHUH2HETBM+LSSS300BS; PHUH2HETBM+LSSS300BS+ICST64E27; PHUH2HETBM+LSSS300BB; PHUH2HETBM+LSSS300BB+ICST64E27; PHUH2HETBM+LSSS300BC; PHUH2HETBM+LSSS300BC+ICST64E27; PHUH2HETBM+LSSS300RE; PHUH2HETBM+LSSS300RE+ICST64E27; PHUH2HETBM+LSSS300RR; PHUH2HETBM+LSSS300RR+ICST64E27,19.69-22.65,158,0,NO SALES,NEVER (since 2023-01-01)
15531365335305,2 Set mit industriellen Metall Kuppel-Deckenleuchten Ø30cm-E27~3626,industrie-metall-halb-unterputz-e27-30cm-kuppel-lampenschirm,ACTIVE,https://ledsone.de/products/industrie-metall-halb-unterputz-e27-30cm-kuppel-lampenschirm,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/1_5342d247-1ada-44ab-b6b3-a743809f9522.png?v=1780479509,56932080288009; 56932080353545; 56932080255241; 56932080156937; 56932080222473; 56932080189705; 56932080320777,ENC9726; ENC9729; ENC9728; ENC9731; ENC9732; ENC9727; ENC9730,39.99,0,0,NO SALES,2026-04-27
15592647229705,LEDSone Industrielle Hanfseil-Hängeleuchte mit Scheunenstil Pendelleuchte ~3821,industrie-pendelleuchte-farben-metall-hanfseil-1-flammig-hangelampe,ACTIVE,https://ledsone.de/products/industrie-pendelleuchte-farben-metall-hanfseil-1-flammig-hangelampe,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/1781173369_6a2a8c798c137.webp?v=1781173421,57122699673865; 57122699706633; 57122700001545; 57122700034313; 57122699608329; 57122699641097; 57122699936009; 57122699968777; 57122699870473; 57122699903241; 57122699739401; 57122699772169; 57122699804937; 57122699837705; 57122700067081; 57122700099849,PHUH0.5HETBM+LSSS300BL+ICST64E27; PHUH0.5HETBM+LSSS300BL; PHUH0.5HETBM+LSSS300RE+ICST64E27; PHUH0.5HETBM+LSSS300RE; PHUH0.5HETBM+LSSS300YE+ICST64E27; PHUH0.5HETBM+LSSS300YE; PHUH0.5HETBM+LSSS300GR+ICST64E27; PHUH0.5HETBM+LSSS300GR; PHUH0.5HETBM+LSSS300BS+ICST64E27; PHUH0.5HETBM+LSSS300BS; PHUH0.5HETBM+LSSS300BB+ICST64E27; PHUH0.5HETBM+LSSS300BB; PHUH0.5HETBM+LSSS300BC+ICST64E27; PHUH0.5HETBM+LSSS300BC; PHUH0.5HETBM+LSSS300RR+ICST64E27; PHUH0.5HETBM+LSSS300RR+ICST64E27,18.66-21.79,122,0,NO SALES,NEVER (since 2023-01-01)
8534635774217,Industrie Pendelleuchte & Hangelampen mit Schirm Ø 29cm~2948,industrie-pendelleuchte-hangelampen-mit-schirm-o-29cm,ACTIVE,https://ledsone.de/products/industrie-pendelleuchte-hangelampen-mit-schirm-o-29cm,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/App01_4c474bee-f6b3-432e-858d-0b10ee945df3.jpg?v=1712657561,45300523958537; 45300523991305,CRSF100BM+PHCH1BMRBM+LSCY290BU+ICST64E27-IDE; CRSF100BM+PHCH1BMRBM+LSCY290BU-IDE,18.55-20.19,224,0,NO SALES,2026-05-29
